,Biomass composition,Fitness
0,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
1,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'LalaDgluMdap_p', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c', '2ommbl_c', 'athtp_c', 'murein5p5p_p', 'bmoco_c', 'murein3px3p_p', 'pap_c', 'murein4px4p4p_p']",0.7716309707738936
2,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'LalaDgluMdap_p', 'thmpp_c', 'ahcys_c', 'murein4px4px4p_p', 'nadphx__S_c', 'LalaDgluMdap_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
3,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', '3htdcoa_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
4,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'LalaDgluMdap_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
5,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'LalaDgluMdap_p', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
6,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', '3hodcoa_c', 'nadphx__S_c', 'LalaDgluMdap_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
7,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'thmpp_c', 'ahcys_c', 'fmnh2_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', '3htdcoa_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
8,"['2ombzl_c', 'murein4px4p_p', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'thmpp_c', 'ahcys_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', '3htdcoa_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
9,"['2ombzl_c', '5fthf_c', 'nadhx__S_c', 'LalaDgluMdapDala_p', 'kdo2lipid4_e', 'LalaDgluMdap_p', 'thmpp_c', 'ahcys_c', '5mthf_c', 'lipidX_c', 'murein4px4px4p_p', 'nadphx__S_c', 'uagmda_c', 'fmn_c', '3otdcoa_c', 'hemeO_c']",0.7716309707738936
