,Biomass composition,Fitness
0,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'nadphx__R_c']",0.7744253543118482
1,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'nadphx__R_c', '3hdcoa_c', '2ommbl_c', 'murein5p4p_p']",0.7744253543118482
2,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', '5aprbu_c', 'LalaDgluMdapDala_e', 'thmnp_c', 'kdo2lipid4_c', '6hmhpt_c', 'nadphx__R_c', '14dhncoa_c', 'fadh2_c', 'tdcoa_c', 'hxcoa_c', 'prlp_c', '5mtr_p', '3hddcoa_c', 'tdecoa_c', 'lipa_c', '3hocoa_c', 'dcacoa_c', 'b2coa_c', '3oddcoa_c', 'LalaDgluMdap_c', 'dhnpt_c']",0.7744253543118482
3,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'nadphx__R_c', 'anhgm4p_c', 'ametam_c', 'murein4px4px4p_p', 'odecoa_c', '2tpr3dpcoa_c', 'bmocogdp_c', 'enlipa_p']",0.7744253543118482
4,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', 'thmnp_c', 'nadphx__S_c', '3ophb_c', 'lipa_cold_p', 'prbamp_c']",0.7744253543118482
5,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'lipidA_c', 'murein4px4p4p_p', 'malcoa_c', '3ophb_c', 'spmd_e', 'amet_c', 'tdcoa_c', 'hx2coa_c', 'ametam_c', 'anhgm3p_c', 'lipa_c', 'prpncoa_c', 'murein5p4p_p']",0.7744253543118482
6,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '3hhcoa_c', 'dtbt_c', 'forcoa_c', 'btcoa_c', 'kdo2lipid4_c', 'amet_c', 'murein4px4px4p_p', 'aps_c', 'b2coa_c', 'LalaDgluMdap_c']",0.7744253543118482
7,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'nadhx__R_c', '3ohodcoa_c', '3ophb_c', 'mocogdp_c', '5mtr_p', 'tdecoa_c', 'kdo2lipid4_p', 'mmcoa__S_c', 'LalaDgluMdap_e']",0.7744253543118482
8,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'nadphx__R_c', 'moco_c', 'fmn_p', 'LalaDgluMdap_c']",0.7744253543118482
9,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2omph_c', 'LalaDgluMdapDala_e', 'nadphx__R_c']",0.7744253543118482
10,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', 'bmoco_c', '2ohph_c', '2omph_c', 'nadphx__R_c']",0.7744253543118482
11,"['thmpp_c', 'ahcys_c', '5fthf_c', 'kdo2lipid4_e', 'od2coa_c', 'murein3px4p_p', '10fthf_c', 'uagmda_c', 'fmn_c', 'hemeO_c', '2ohph_c', '2omph_c', 'nadphx__R_c']",0.7744253543118482
