,Biomass composition,Fitness
0,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', '3hhdcoa_c', 'kdolipid4_c', '5apru_c', 'hemeO_c', '5fthf_c']",0.7716309707738936
1,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e']",0.7716309707738936
2,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'murein5p5p_p', 'murein4px4p_p', 'anhgm3p_c', 'hx2coa_c', 'ugmda_c', '3ohdcoa_c', 'spmd_e', 'dcacoa_c', 'lipa_cold_p', 'enlipa_p', '3hhdcoa_c', 'tdecoa_c', '2oph_c', 'dhf_c', 'hemeO_c', '3odcoa_c']",0.7716309707738936
3,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'fad_p', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'kdolipid4_c', '5apru_c', 'q8h2_c', '5mtr_p', 'LalaDgluMdapDala_c', 'nadphx__S_c']",0.7716309707738936
4,"['2ombzl_c', 'ahcys_c', 'fad_c', 'mlthf_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
5,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'murein5px4p_p']",0.7716309707738936
6,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'enlipa_e', 'dann_c', 'prbamp_c', 'kdo2lipid4L_c', '5mthf_c', 'malcoame_c', 'murein3p3p_p', 'ribflv_p', '4mpetz_c', '2omhmbl_c', 'nadphx__R_c', 'murein4px4p_p', 'thmmp_c', '25drapp_c', 'um4p_c', 'odecoa_c', 'b2coa_c', 'kdolipid4_c', '5apru_c', 'LalaDgluMdapDala_c', '3ohcoa_c', '3odcoa_c', 'murein5px4p_p', 'dc2coa_c', 'murein5p5p5p_p']",0.7716309707738936
7,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', '3hhdcoa_c', 'kdolipid4_c', '5apru_c', 'q8h2_c', '5mtr_p', 'LalaDgluMdapDala_c', 'nadphx__S_c']",0.7716309707738936
8,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
9,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', '3hodcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
10,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'LalaDgluMdapDala_c', 'hemeO_c', '5fthf_c']",0.7716309707738936
11,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c', 'murein5p5p5p_p']",0.7716309707738936
12,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c', 'btcoa_c']",0.7716309707738936
13,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'murein5p5p_p', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
14,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'tdcoa_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
15,"['2ombzl_c', 'murein4px4px4p_p', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
16,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'kdolipid4_c', 'hemeO_c', '5fthf_c']",0.7716309707738936
17,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c', '2ohph_c']",0.7716309707738936
18,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'hdd2coa_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
19,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'kdo2lipid4_p', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
20,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'hx2coa_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
21,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c', '3ohcoa_c']",0.7716309707738936
22,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'anhgm3p_p', 'murein5px4px4p_p', 'uagmda_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
23,"['2ombzl_c', 'ahcys_c', 'ahdt_c', 'fad_c', 'ppcoa_c', 'murein5px4px4p_p', 'uagmda_c', 'aacoa_c', 'athtp_c', 'nadphx__R_c', 'kdo2lipid4_e', 'hemeO_c', '5fthf_c']",0.7716309707738936
