,Biomass composition,Fitness
0,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', '3ophb_c', '5fthf_c', 'mpt_c', 'lipa_p', 'dtbt_c']",0.7744253543118482
1,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', '3ophb_c', '5fthf_c', 'fmn_e', 'mpt_c', 'lipa_p']",0.7744253543118482
2,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'fmnh2_c', '5fthf_c', 'succoa_c', 'methf_c', 'dmlz_c', 'murein4p3p_p']",0.7744253543118482
3,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'fmn_c', 'od2coa_c', '4mpetz_c', '5fthf_c', 'prfp_c', 'u23ga_c', 'murein5p4p_p', 'murein4px4p_p', 'nadphx__R_c']",0.7744253543118482
4,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', '5fthf_c', 'fmn_e']",0.7716309707738936
5,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'anhm3p_c', 'btcoa_c', 'ugmd_c', 'prpncoa_c', 'fmnh2_c', 'murein4p4p_p', 'kdo2lipid4L_c', 'sbzcoa_c', 'anhm4p_c', 'murein5px4p_p', 'lipa_p']",0.7716309707738936
6,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'fmnh2_c', '5fthf_c', 'fmn_e']",0.7716309707738936
7,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'btcoa_c', 'fmn_c', 'mpt_c']",0.7716309707738936
8,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', '3ophb_c']",0.7716309707738936
9,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'methf_c', 'kdo2lipid4L_c', '5mtr_e']",0.7716309707738936
10,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', 'fad_e', '2omph_c', '3ophb_c', '5fthf_c']",0.7716309707738936
11,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', '6hmhptpp_c', '2ohph_c', 'tdcoa_c', 'hx2coa_c', '5aprbu_c', 'fad_p', 'dhf_c', 'kdo2lipid4_e', 'prbamp_c', 'fad_e', 'murein5px4px4p_p', 'murein4px4px4p_p', 'mmcoa__S_c', 'murein5p3p_p', 'btcoa_c', 'fmn_c', 'prpncoa_c', '3ohodcoa_c', 'forcoa_c', 'dc2coa_c', 'anhm4p_c', 'dhpt_c']",0.7716309707738936
12,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', 'murein4p3p_p']",0.7716309707738936
13,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', '5mtr_p', 'lipa_e', 'pmtcoa_c', 'prfp_c', 'methf_c', 'dhpt_c']",0.7716309707738936
14,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', '5fthf_c', 'succoa_c', 'fmn_e']",0.7716309707738936
15,"['thmpp_c', 'murein4px4p4p_p', 'ahcys_c', 'nadphx__S_c', 'ppcoa_c', 'uagmda_c', 'hemeO_c', 'kdo2lipid4_e', '2omph_c', '3ophb_c', '5fthf_c', 'fmn_e']",0.7716309707738936
